"waybill_code"|"create_time"|"id_status"|"courier_id"
JXEC67088129|"20230719122257"|2|C009
JXFD20669265|"20230719082202"|5|C001
JXEC27776484|"20230730072721"|4|C007
JXFD59711243|"20230715025148"|2|C010
JXEC13928579|"20230729164554"|3|C004
JXEC78188934|"20230703214658"|5|C010
JXFD92104575|"20230705124807"|4|C001
JXPOP62270022|"20230715143834"|4|C005
JXEC95568801|"20230702134853"|2|C004
JXEC44987247|"20230731090703"|5|C005
JXPOP38447691|"20230721183521"|3|C005
JXEC85331663|"20230721094816"|3|C008
JXPOP48189953|"20230711185610"|1|C008
JXPOP38884847|"20230704144737"|4|C007
JXPOP76266351|"20230719024953"|4|C005
JXFD32539044|"20230705080433"|3|C006
JXPOP84398677|"20230701062216"|3|C006
JXFD62858797|"20230705023520"|2|C004
JXEC75090824|"20230704193805"|4|C001
JXPOP50844546|"20230712220315"|2|C002
JXPOP56767494|"20230719014235"|4|C009
JXEC52055414|"20230719173828"|2|C006
JXEC09811344|"20230722044409"|3|C009
JXEC99803433|"20230718233459"|5|C003
JXEC73928721|"20230705111147"|3|C002
JXPOP95171192|"20230729204825"|5|C003
JXFD99025387|"20230721234525"|1|C007
JXPOP51156448|"20230715112459"|1|C001
JXPOP49861022|"20230703220926"|2|C005
JXEC58300664|"20230701162705"|4|C009
JXPOP02936623|"20230731123700"|3|C009
JXFD05360330|"20230725072901"|2|C008
JXFD49266457|"20230711032059"|1|C004
JXFD82826782|"20230710032018"|5|C009
JXPOP54039944|"20230713201905"|2|C001
JXPOP39279927|"20230718180624"|2|C006
JXPOP83552769|"20230731212004"|4|C009
JXFD46873580|"20230725020354"|1|C009
JXFD31450398|"20230711121706"|5|C007
JXPOP54487872|"20230711113619"|4|C007
JXFD57418677|"20230703011238"|4|C009
JXFD53574527|"20230725071402"|1|C006
JXFD65571016|"20230724164232"|4|C008
JXPOP16378841|"20230713085704"|3|C010
JXEC62827385|"20230726062653"|2|C002
JXEC67383886|"20230729205121"|1|C010
JXEC62785162|"20230711074131"|3|C007
JXEC68370397|"20230718192943"|1|C009
JXPOP13306193|"20230715131901"|3|C010
JXFD02085377|"20230715212936"|5|C007
JXPOP94669778|"20230729202620"|4|C002
JXEC64885850|"20230704125914"|4|C004
JXPOP45746510|"20230707110441"|1|C006
JXPOP80059935|"20230720035814"|5|C009
JXEC78152584|"20230705210640"|5|C009
JXFD36194376|"20230720111750"|2|C007
JXFD71987432|"20230724160314"|1|C008
JXFD08549164|"20230718075941"|5|C001
JXEC61445879|"20230714155023"|5|C001
JXFD07536006|"20230707141605"|1|C007
JXEC69713643|"20230724042749"|3|C008
JXPOP21260569|"20230723121726"|3|C005
JXPOP47243660|"20230726122337"|4|C009
JXFD84989085|"20230720193046"|4|C009
JXPOP38605245|"20230717234330"|2|C005
JXEC22663628|"20230702174504"|1|C001
JXFD45079615|"20230719163211"|4|C007
JXPOP57138278|"20230710103818"|4|C005
JXFD09947472|"20230730121643"|5|C001
JXPOP09958850|"20230707094817"|3|C006
JXPOP12356763|"20230704063011"|4|C009
JXFD91697144|"20230715010125"|1|C001
JXFD23590488|"20230725124848"|3|C006
JXPOP57012382|"20230718192732"|2|C005
JXEC10303725|"20230718145746"|1|C010
JXFD93279322|"20230720030228"|2|C007
JXPOP42784824|"20230724195721"|3|C004
JXEC92504550|"20230729194312"|3|C010
JXEC95130133|"20230717064917"|3|C003
JXPOP90561034|"20230723142633"|3|C009
JXEC80513570|"20230721161245"|3|C001
JXPOP05070514|"20230725154752"|1|C008
JXFD14185210|"20230730234759"|2|C004
JXFD77558545|"20230706011930"|3|C009
JXPOP90159580|"20230701142639"|1|C010
JXFD82111268|"20230719132750"|1|C003
JXPOP77289685|"20230705142633"|3|C006
JXPOP85325960|"20230703051058"|1|C004
JXFD63718363|"20230704151757"|3|C004
JXPOP20570795|"20230723091725"|2|C007
JXFD33030867|"20230717101525"|3|C004
JXFD05626782|"20230719211237"|2|C004
JXPOP76966453|"20230710225921"|1|C005
JXPOP43025807|"20230722021236"|2|C005
JXFD25537508|"20230706160702"|2|C004
JXEC06889901|"20230712203749"|2|C001
JXPOP16272053|"20230707100631"|2|C009
JXPOP74002798|"20230702153030"|5|C009
JXPOP19377921|"20230729220915"|4|C006
JXEC90995461|"20230711055445"|2|C010
JXPOP10239916|"20230710051825"|5|C010
JXEC31663017|"20230725212137"|4|C006
JXPOP01394576|"20230726135245"|2|C002
JXEC50356019|"20230706071142"|2|C002
JXEC93959905|"20230707232308"|4|C009
JXPOP94658269|"20230712175344"|3|C009
JXFD91401122|"20230725093245"|1|C009
JXEC20870779|"20230730195247"|2|C010
JXPOP57582764|"20230716144853"|3|C004
JXEC23572942|"20230723203947"|5|C002
JXPOP05300686|"20230723124419"|1|C004
JXEC58702740|"20230711212653"|4|C007
JXPOP00890647|"20230712101115"|2|C003
JXFD20517464|"20230711131242"|4|C007
JXEC43060389|"20230709152414"|3|C001
JXPOP39565847|"20230706072138"|2|C008
JXFD90882508|"20230723221355"|2|C008
JXFD64525853|"20230708182249"|2|C002
JXPOP15654193|"20230701153322"|3|C005
JXFD05628681|"20230705221040"|4|C006
JXPOP45254441|"20230729132650"|4|C001
JXPOP95158085|"20230726164005"|2|C001
JXFD34467069|"20230724195241"|5|C007
JXPOP67021207|"20230715014704"|3|C005
JXEC51897625|"20230707044706"|1|C007
JXEC62391931|"20230728065942"|5|C008
JXFD34890466|"20230711152052"|5|C001
JXPOP54718863|"20230708053227"|3|C003
JXFD40357746|"20230729001027"|1|C003
JXPOP04180466|"20230728113720"|2|C002
JXFD84979059|"20230707161440"|3|C008
JXFD25779197|"20230706234614"|1|C006
JXPOP06537520|"20230730193856"|4|C006
JXFD34200397|"20230708015723"|3|C003
JXEC57148642|"20230714052845"|5|C007
JXFD36046597|"20230728141226"|4|C001
JXFD84156837|"20230716060033"|4|C010
JXFD81231573|"20230723090728"|4|C004
JXEC16793432|"20230731003840"|3|C010
JXEC84186035|"20230721202118"|4|C010
JXFD57812649|"20230722104113"|2|C003
JXFD36524643|"20230720084448"|1|C003
JXPOP12980626|"20230730102004"|3|C006
JXFD05697272|"20230723210948"|3|C007
JXEC67784855|"20230704164152"|3|C009
JXPOP26844717|"20230717175328"|1|C002
JXFD74391624|"20230722040320"|2|C008
JXPOP93469609|"20230727074753"|4|C004
JXPOP16618643|"20230714020624"|2|C004
JXFD76160361|"20230704084038"|5|C009
JXFD36002918|"20230725012923"|5|C006
JXPOP23006173|"20230702205712"|5|C002
JXPOP81272697|"20230727091543"|2|C004
JXPOP67640080|"20230730105734"|5|C010
JXPOP81901215|"20230720113924"|2|C006
JXEC24278711|"20230708161835"|2|C009
JXPOP52869390|"20230727102106"|4|C002
JXEC01509386|"20230711165811"|2|C003
JXEC15411217|"20230727053807"|4|C003
JXFD01394118|"20230713145215"|2|C002
JXPOP81372297|"20230712091805"|5|C006
JXFD66018449|"20230711095418"|5|C008
JXFD01492159|"20230719173753"|4|C005
JXEC41451971|"20230718164102"|3|C005
JXPOP69527016|"20230721175848"|5|C005
JXFD71247331|"20230707001149"|2|C003
JXEC42481872|"20230712113443"|3|C001
JXFD19819501|"20230708073512"|4|C004
JXEC04946411|"20230728034817"|2|C004
JXPOP14404178|"20230716051809"|3|C005
JXEC25752885|"20230713145230"|2|C004
JXPOP19784073|"20230728023107"|4|C006
JXEC52227602|"20230729194149"|3|C009
JXEC66998744|"20230717034327"|2|C001
JXEC64230992|"20230716183141"|4|C001
JXEC52068999|"20230704012521"|1|C004
JXPOP75437301|"20230721063513"|4|C008
JXFD45392397|"20230701071013"|3|C006
JXEC97274692|"20230710041934"|2|C010
JXPOP08364711|"20230710083459"|2|C006
JXEC49662470|"20230701141309"|2|C004
JXFD04062404|"20230711112616"|1|C009
JXFD53170636|"20230712112258"|2|C003
JXPOP28364494|"20230728192950"|5|C007
JXPOP59384104|"20230716021545"|1|C005
JXFD88210944|"20230707192422"|5|C007
JXFD41853591|"20230729122641"|4|C002
JXEC55676757|"20230706175451"|2|C003
JXFD42413453|"20230713155529"|4|C004
JXPOP89619721|"20230714192030"|1|C007
JXFD37064989|"20230725053023"|2|C001
JXPOP18746189|"20230715163247"|3|C003
JXPOP02105779|"20230703122223"|4|C008
JXPOP63097417|"20230726223510"|4|C010
JXEC69784977|"20230713133644"|3|C003
JXPOP98624588|"20230716174500"|1|C001
JXPOP36796114|"20230719145223"|2|C010
JXPOP48889699|"20230724141834"|5|C007
JXEC06933763|"20230709071021"|1|C002
JXEC11159378|"20230717000128"|3|C009
JXFD21650934|"20230714102418"|5|C007
JXFD58026334|"20230722022751"|1|C010
JXPOP52109409|"20230708083210"|3|C003
JXPOP36330143|"20230709235854"|2|C005
JXFD95504987|"20230703190652"|1|C006
JXFD21477532|"20230710054844"|1|C003
JXEC17630944|"20230707060045"|1|C007
JXPOP66642068|"20230717235034"|1|C005
JXPOP84813175|"20230713221554"|3|C009
JXPOP45027609|"20230707155026"|3|C003
JXPOP09670315|"20230713171019"|2|C008
JXEC70061376|"20230726005118"|2|C001
JXPOP93375491|"20230722044529"|1|C003
JXPOP01951544|"20230721175852"|4|C007
JXFD56673319|"20230703232344"|1|C009
JXEC33221253|"20230702164804"|2|C010
JXPOP90454592|"20230704121808"|5|C001
JXEC43517628|"20230709054828"|5|C001
JXFD04890687|"20230724194655"|5|C009
JXEC66662246|"20230717155428"|5|C010
JXPOP70360738|"20230707224958"|5|C009
JXEC17632693|"20230717115002"|4|C007
JXEC79369146|"20230710030853"|1|C004
JXFD03415785|"20230727233052"|2|C002
JXEC67043876|"20230719222446"|2|C001
JXPOP94456957|"20230724110150"|2|C008
JXPOP95594227|"20230729131347"|5|C007
JXEC85345373|"20230706123804"|4|C009
JXEC18309117|"20230706012732"|2|C009
JXPOP24111794|"20230720225901"|3|C008
JXFD87050858|"20230723202112"|1|C003
JXFD90511158|"20230727152654"|4|C004
JXEC49776832|"20230705232339"|2|C005
JXPOP95866679|"20230731012009"|4|C007
JXEC04851951|"20230717043600"|1|C007
JXFD67771023|"20230716144923"|2|C007
JXFD17363836|"20230722010647"|2|C006
JXFD06001047|"20230711040155"|4|C004
JXEC27513523|"20230725144147"|4|C009
JXEC82595302|"20230722114806"|1|C007
JXEC13064328|"20230730063736"|2|C002
JXFD56137453|"20230720105925"|2|C005
JXFD06295583|"20230727170216"|2|C010
JXEC86999261|"20230719014930"|3|C010
JXEC80245663|"20230702031019"|3|C009
JXEC74525267|"20230711115441"|2|C002
JXPOP48220783|"20230702162016"|2|C006
JXFD76656902|"20230716220734"|5|C003
JXFD31277005|"20230710145641"|4|C009
JXFD79714270|"20230711230853"|1|C009
JXFD38837945|"20230729083409"|3|C005
JXPOP22321109|"20230727162745"|1|C006
JXEC76875610|"20230731095332"|5|C005
JXPOP00333871|"20230729200242"|2|C002
JXPOP12000276|"20230723081302"|5|C010
JXEC31198448|"20230706154250"|4|C003
JXEC57204875|"20230723050929"|2|C008
JXFD21296465|"20230705201440"|4|C006
JXFD63223932|"20230718140957"|1|C001
JXPOP14999520|"20230712051737"|5|C002
JXPOP08933403|"20230716052720"|4|C003
JXPOP92724102|"20230710053109"|4|C009
JXEC03947435|"20230711004102"|2|C008
JXEC81976212|"20230712052656"|3|C006
JXPOP73641160|"20230720152423"|4|C009
JXEC02370028|"20230723041139"|3|C003
JXFD80921818|"20230728174148"|1|C009
JXPOP39967349|"20230718103750"|2|C003
JXEC49367295|"20230710145007"|4|C003
JXEC19112047|"20230719191213"|1|C010
JXEC43140448|"20230729115609"|2|C004
JXPOP92756048|"20230729063513"|5|C007
JXFD00518779|"20230722143851"|4|C007
JXFD71404058|"20230722091017"|4|C001
JXEC66712401|"20230731040511"|5|C003
JXPOP98175807|"20230703083328"|1|C007
JXEC34465489|"20230716055651"|5|C002
JXFD40839343|"20230715094901"|4|C005
JXFD55338194|"20230716074400"|2|C010
JXEC16235582|"20230706154239"|5|C007
JXPOP46648752|"20230708110953"|1|C005
JXFD11023763|"20230709120038"|1|C009
JXEC96179850|"20230728042940"|4|C007
JXPOP37817926|"20230708074958"|2|C006
JXEC15500995|"20230709183300"|4|C004
JXPOP62818465|"20230727071113"|1|C005
JXEC34148502|"20230721120952"|3|C005
JXFD81170974|"20230714024229"|4|C010
JXEC29421246|"20230704190535"|3|C006
JXEC26324577|"20230718032529"|1|C010
JXPOP10699442|"20230702095454"|2|C002
JXEC84138169|"20230714071505"|5|C009
JXEC15055592|"20230730102652"|4|C002
JXEC96850614|"20230718161805"|1|C003
JXFD52099694|"20230715062752"|4|C010
JXPOP58410916|"20230701101546"|4|C001
JXEC30942119|"20230704003956"|1|C004
JXEC92929950|"20230714194155"|5|C002
JXPOP85802889|"20230717052829"|5|C005
JXPOP85308284|"20230713045902"|3|C006
JXFD58029096|"20230715151613"|3|C007
JXPOP92228546|"20230714172725"|2|C010
JXEC25410153|"20230720095156"|5|C008
JXFD18280936|"20230722021222"|1|C010
JXPOP67494602|"20230701035944"|3|C001
JXFD60345653|"20230718034418"|3|C004
JXEC90601923|"20230715135549"|5|C006
JXPOP60729999|"20230729105731"|1|C004
JXEC14370451|"20230715224910"|2|C010
JXEC75579028|"20230722224945"|5|C008
JXPOP67037339|"20230713084639"|3|C004
JXPOP82115225|"20230715073349"|3|C008
JXPOP00637708|"20230704170332"|4|C008
JXPOP07416821|"20230707014531"|2|C001
JXPOP71387778|"20230728010941"|2|C009
JXPOP65453977|"20230702200909"|3|C009
JXFD21288610|"20230716080439"|3|C008
JXFD48942206|"20230714153109"|3|C003
JXEC54128575|"20230725193403"|2|C001
JXPOP49159248|"20230705111420"|1|C005
JXFD84139899|"20230731135626"|3|C008
JXEC17137987|"20230726140742"|1|C004
JXPOP00767808|"20230724110249"|1|C006
JXEC59201097|"20230715002636"|1|C007
JXEC96076547|"20230728224054"|5|C005
JXFD71355010|"20230725142248"|2|C009
JXEC94217422|"20230704055018"|1|C002
JXPOP33762214|"20230711052507"|1|C003
JXEC84383274|"20230710082708"|4|C008
JXFD56524433|"20230701145103"|3|C007
JXPOP39451368|"20230711060524"|4|C008
JXPOP54740779|"20230710060757"|3|C001
JXFD04425892|"20230710172024"|2|C004
JXEC14959551|"20230724160452"|4|C006
JXEC42936968|"20230714121625"|2|C006
JXPOP13899464|"20230720163714"|1|C008
JXFD72050742|"20230724074257"|4|C009
JXEC21272884|"20230719125055"|4|C001
JXFD64567266|"20230710064906"|4|C008
JXPOP18415917|"20230715013500"|5|C001
JXFD70984243|"20230710104310"|1|C005
JXFD53049366|"20230701174445"|5|C006
JXFD85400915|"20230709035927"|5|C007
JXPOP55480832|"20230725171734"|1|C004
JXFD21891261|"20230708214908"|3|C008
JXFD65988487|"20230731031129"|5|C002
JXEC70795663|"20230717101053"|3|C001
JXEC84227369|"20230710094557"|3|C009
JXFD02044038|"20230728165353"|2|C005
JXFD16789458|"20230728152551"|3|C008
JXPOP71006387|"20230713042623"|2|C010
JXPOP80413603|"20230704142558"|1|C003
JXPOP10279676|"20230729163221"|4|C003
JXFD70270048|"20230706114644"|4|C001
JXPOP98005947|"20230702220852"|3|C009
JXFD22822240|"20230719145838"|1|C006
JXFD68619128|"20230730095126"|4|C009
JXEC25965692|"20230723055620"|2|C006
JXEC54881368|"20230725024529"|1|C004
JXPOP25241537|"20230723005729"|1|C001
JXPOP28258969|"20230710123858"|5|C003
JXEC61802218|"20230718103801"|3|C002
JXFD56784143|"20230724031034"|5|C008
JXPOP38030163|"20230705022745"|1|C010
JXFD13321051|"20230717220804"|1|C001
JXPOP80888941|"20230718105539"|5|C006
JXEC42145098|"20230714120351"|1|C004
JXFD82965646|"20230730131242"|1|C002
JXPOP72176237|"20230709163538"|2|C009
JXPOP81170185|"20230729073958"|4|C009
JXPOP99459663|"20230707003421"|2|C005
JXEC41704775|"20230726195750"|1|C006
JXFD88469062|"20230714115156"|4|C003
JXPOP40405824|"20230723052617"|2|C004
JXPOP50325287|"20230701080238"|4|C004
JXFD67441097|"20230717140409"|2|C002
JXFD47326023|"20230726230509"|2|C007
JXPOP80519839|"20230708215926"|3|C003
JXEC39607214|"20230705180711"|4|C009
JXFD85265804|"20230704011959"|4|C004
JXEC11408784|"20230716123343"|4|C005
JXPOP25635175|"20230726004226"|2|C007
JXPOP68381453|"20230705230530"|3|C007
JXEC06529217|"20230725083730"|1|C004
JXPOP44306330|"20230729055135"|3|C007
JXPOP74790049|"20230703165919"|1|C005
JXPOP40228921|"20230727005220"|3|C004
JXFD15533173|"20230711132905"|4|C009
JXEC61603599|"20230709180558"|4|C008
JXEC41291169|"20230708131441"|1|C001
JXEC13747021|"20230719080639"|5|C003
JXPOP23636331|"20230711063041"|4|C001
JXEC69061219|"20230709162014"|1|C009
JXEC80308014|"20230712085820"|4|C006
JXEC72520367|"20230704142720"|2|C005
JXFD73110796|"20230723055709"|3|C001
JXFD53643148|"20230711032827"|4|C002
JXFD26307252|"20230710233159"|3|C008
JXPOP30327860|"20230703143906"|5|C003
JXPOP63841065|"20230705114400"|2|C002
JXEC10068571|"20230731234745"|4|C003
JXEC23184535|"20230713035040"|1|C006
JXFD66860040|"20230706131757"|3|C002
JXEC05259793|"20230710005314"|3|C010
JXEC69173972|"20230720021346"|5|C004
JXFD85808455|"20230722094633"|3|C002
JXFD52997439|"20230703021343"|1|C007
JXFD32917296|"20230727104107"|5|C007
JXEC21981733|"20230710182730"|4|C010
JXEC74254621|"20230720020704"|4|C003
JXPOP17804312|"20230730031240"|2|C006
JXFD50350751|"20230702085042"|5|C006
JXPOP45476143|"20230704011126"|3|C008
JXFD32785748|"20230725103624"|1|C009
JXEC38700242|"20230718102628"|4|C010
JXEC08337417|"20230723041137"|3|C003
JXEC02732067|"20230711163313"|5|C006
JXPOP15011826|"20230728000352"|5|C005
JXPOP08047698|"20230722122937"|2|C010
JXPOP53289420|"20230723125834"|4|C008
JXPOP83296791|"20230716163817"|1|C005
JXPOP37435609|"20230725160337"|2|C008
JXEC45682255|"20230701054633"|5|C007
JXPOP33694590|"20230706094138"|4|C010
JXPOP37945015|"20230719094147"|3|C005
JXEC84080300|"20230702055711"|4|C006
JXPOP79408574|"20230713215915"|1|C009
JXFD75515458|"20230704105707"|5|C007
JXFD10489600|"20230713144630"|1|C003
JXPOP51456172|"20230729152354"|5|C002
JXEC62276583|"20230721031313"|3|C005
JXEC43241797|"20230731004352"|1|C004
JXFD17261301|"20230710184403"|2|C007
JXPOP72906403|"20230719092025"|1|C004
JXPOP48153206|"20230702221641"|3|C006
JXPOP01000929|"20230719061431"|1|C002
JXEC47752018|"20230721223752"|5|C001
JXEC26185205|"20230713220055"|2|C004
JXEC24650564|"20230730031048"|5|C008
JXPOP03312800|"20230721173650"|5|C002
JXFD12291392|"20230731071701"|5|C007
JXPOP17193388|"20230730193041"|3|C006
JXEC21877767|"20230705011925"|1|C008
JXEC06902612|"20230702123407"|3|C007
JXFD25112477|"20230715060044"|1|C010
JXEC42442034|"20230711144830"|5|C009
JXEC42787163|"20230716140110"|4|C005
JXEC94622119|"20230730015027"|3|C004
JXFD44168066|"20230729004840"|2|C003
JXFD38219690|"20230701145821"|4|C003
JXFD43296172|"20230702152836"|2|C003
JXFD61285168|"20230713161843"|5|C001
JXEC05267777|"20230705123641"|2|C007
JXEC98216424|"20230729094221"|2|C003
JXPOP11079715|"20230703192853"|4|C001
JXFD84837416|"20230704223621"|4|C002
JXPOP13521381|"20230719153723"|2|C002
JXPOP44425085|"20230705100846"|3|C003
JXPOP69761827|"20230705103625"|3|C010
JXEC23197349|"20230707102543"|3|C004
JXFD29729339|"20230729004815"|4|C004
JXEC11950222|"20230724083848"|2|C007
JXFD11262704|"20230707192051"|4|C004
JXEC49644042|"20230716211250"|1|C003
JXEC15132189|"20230711034223"|4|C010
JXEC05504848|"20230721175150"|3|C003
JXPOP33045534|"20230704081935"|4|C008
JXEC89670380|"20230713050129"|2|C009
JXFD73813553|"20230731233203"|1|C003
JXEC27644058|"20230730160725"|5|C004
JXFD23257391|"20230714025341"|5|C002
JXFD02374188|"20230729122835"|3|C008
JXFD49881955|"20230725201043"|2|C008
JXPOP31459724|"20230731125542"|5|C010
JXEC26474758|"20230707012027"|2|C005
JXEC33213526|"20230726191051"|3|C006
JXFD46248733|"20230723053050"|1|C006
JXFD89398366|"20230708191130"|1|C008
JXEC47864604|"20230702005103"|2|C003
JXPOP10673346|"20230704090657"|2|C004
JXFD05519902|"20230720153702"|5|C005
JXEC31151562|"20230721160622"|2|C001
JXFD70153636|"20230725130448"|2|C009
JXFD03142478|"20230727015013"|3|C007
JXPOP51203425|"20230716145023"|3|C010
JXPOP85700521|"20230717065829"|1|C010
JXEC42518528|"20230726022942"|4|C001
JXPOP67347075|"20230725232334"|1|C001
JXEC84594881|"20230729110736"|3|C001
JXFD63881354|"20230710085511"|3|C005
JXFD36538073|"20230711091654"|3|C010
JXFD94510566|"20230701233504"|4|C007
JXEC51890568|"20230725095848"|2|C001
JXEC74511629|"20230731055029"|1|C001
JXPOP54523755|"20230703093040"|5|C005
JXPOP46972397|"20230710131241"|4|C005
JXEC69767882|"20230719101818"|4|C004
JXEC04471729|"20230730064638"|5|C006
JXPOP69764151|"20230725022505"|3|C009
JXPOP80084568|"20230715101526"|1|C001
JXPOP71419862|"20230706123022"|3|C007
JXPOP93586320|"20230719095313"|5|C010
JXFD16753657|"20230701101522"|1|C004
JXFD82567840|"20230723111151"|3|C009
JXFD92613646|"20230709145841"|1|C010
JXEC91602400|"20230729074210"|4|C005
JXPOP69881991|"20230724075108"|4|C006
JXEC06104774|"20230716160253"|2|C002
JXPOP61426612|"20230707164918"|3|C002
JXEC22032799|"20230727212006"|1|C002
JXEC64432282|"20230714053811"|2|C008
JXPOP42982103|"20230726000407"|2|C007
JXPOP76508557|"20230724083138"|2|C010
JXFD51118819|"20230724053745"|2|C003
JXPOP92260196|"20230730045129"|4|C004
JXPOP55177062|"20230706193824"|5|C009
JXFD04770430|"20230701182445"|2|C009
JXPOP96973651|"20230702192240"|5|C010
JXEC99842673|"20230706021926"|4|C009
JXPOP03295058|"20230710160105"|2|C002
JXFD53975409|"20230704055604"|5|C010
JXPOP32170279|"20230712211153"|5|C004
JXPOP64698398|"20230707045515"|3|C007
JXFD50216049|"20230706143831"|3|C008
JXPOP78756035|"20230714214444"|3|C010
JXFD82700750|"20230729114825"|2|C005
JXFD42256498|"20230728010112"|3|C010
JXPOP28214734|"20230721123433"|4|C004
JXFD15501791|"20230707001123"|4|C003
JXPOP51227271|"20230702053349"|4|C004
JXFD88293983|"20230725093437"|2|C004
JXPOP49294150|"20230702230534"|2|C007
JXPOP03616123|"20230728234340"|1|C006
JXEC05901708|"20230714132834"|3|C005
JXPOP05686039|"20230702214048"|4|C007
JXPOP28118926|"20230723105048"|2|C002
JXFD68480024|"20230710093053"|4|C008
JXEC83814023|"20230701234650"|4|C005
JXEC33415319|"20230710045857"|3|C007
JXPOP50732232|"20230725205247"|5|C003
JXPOP96897970|"20230726080349"|4|C010
JXFD69221731|"20230703120130"|2|C007
JXPOP08253934|"20230712224917"|4|C006
JXEC63835342|"20230727025028"|4|C007
JXFD45419510|"20230731035501"|2|C001
JXPOP05107420|"20230709025414"|2|C005
JXPOP97921055|"20230709084810"|2|C009
JXFD67780415|"20230719215055"|2|C002
JXFD38040468|"20230714070327"|1|C007
JXPOP92469071|"20230727150949"|2|C010
