"waybill_code"|"create_time"|"id_warehouse"|"id_cat"|"id_payment_type"|"id_card"|"id_customer"|"weight"|"fee"|"province_code"|"city_code"|"district_code"
JXEC82805894|"20230715081225"|5|4|3|2|18|9|18929|36|3601|360104
JXPOP26976428|"20230712094352"|3|5|2|2|11|38|48369|36|3601|360105
JXFD29216296|"20230719101844"|3|4|1||9|91|93733|36|3604|360401
JXPOP45606470|"20230710144846"|1|1|3|2|16|45|37491|36|3604|360402
JXPOP74845234|"20230702225040"|1|5|2|1|3|31|58741|36|3604|360403
JXPOP68533268|"20230704011805"|5|4|3|2|13|9|11523|36|3604|360404
JXFD99196707|"20230707192055"|3|5|2|1|20|22|50531|36|3604|360405
JXFD04641057|"20230721035307"|1|1|1||13|11|27647|36|3671|367101
JXEC08660322|"20230710225751"|3|4|3|1|4|83|76886|36|3671|367102
JXFD48444061|"20230718150328"|4|5|1||1|59|91964|36|3671|367103
JXPOP93770993|"20230723193145"|2|2|2|1|6|70|99433|36|3671|367104
JXPOP16791766|"20230718205110"|2|4|3|1|20|4|16393|36|3671|367105
JXEC51502711|"20230714183055"|2|1|1||14|53|87601|36|3674|367401
JXPOP22347582|"20230713002904"|5|3|1||17|10|20962|36|3674|367402
JXPOP81491000|"20230731054612"|5|2|1||3|82|99486|36|3674|367403
JXEC39220133|"20230726152058"|1|2|2|1|19|90|91881|36|3674|367404
JXPOP70863663|"20230708032445"|3|3|1||2|64|95114|36|3674|367405
JXEC90747088|"20230711134624"|4|3|3|2|19|99|72149|36|3675|367501
JXPOP85854162|"20230727195634"|3|1|1||11|82|70289|36|3675|367502
JXPOP59697082|"20230717011816"|2|4|2|1|8|46|37963|36|3675|367503
JXFD22305495|"20230712010830"|2|4|1||16|47|34456|36|3675|367504
JXPOP17434313|"20230714110529"|3|1|2|2|11|68|94854|36|3675|367505
JXEC50483109|"20230705040423"|1|3|1||7|89|92811|36|3673|367301
JXPOP69568113|"20230705235731"|3|4|3|2|3|81|71214|36|3673|367302
JXFD52432623|"20230722104409"|1|2|2|1|17|33|42289|36|3673|367303
JXEC52744911|"20230726155827"|2|3|1||15|80|74170|36|3673|367304
JXFD69842412|"20230711125704"|2|5|1||16|28|41189|36|3673|367305
JXFD20911833|"20230710054617"|3|1|1||10|92|94344|35|3571|357101
JXFD12389613|"20230731213453"|5|1|1||13|81|72876|35|3571|357102
JXPOP64442333|"20230717011832"|2|3|3|2|1|99|98108|35|3571|357103
JXFD77604726|"20230716011344"|3|5|1||7|34|38113|35|3571|357104
JXFD61008180|"20230707015143"|4|2|3|1|10|1|24444|35|3571|357105
JXEC67719235|"20230727032418"|2|5|1||15|23|27132|32|3271|327101
JXPOP62249999|"20230707021924"|4|5|2|1|11|43|54489|32|3271|327102
JXEC18637184|"20230727110021"|3|3|1||7|3|12588|32|3271|327103
JXEC36291572|"20230722071719"|5|1|1||7|38|42885|32|3271|327104
JXFD72974886|"20230727002723"|4|4|1||2|30|26896|32|3271|327105
JXEC11493166|"20230721004401"|3|3|2|2|20|28|36103|32|3236|323601
JXFD13304248|"20230731170338"|4|2|1||5|18|40039|32|3236|323602
JXFD50232551|"20230701190912"|1|4|3|1|15|29|53604|32|3236|323603
JXPOP70454157|"20230731093009"|5|4|3|2|18|53|86334|32|3236|323604
JXPOP00324962|"20230702231206"|3|1|1||8|70|71787|32|3236|323605
JXEC96152529|"20230719095120"|5|1|1||16|28|36770|33|3371|337101
JXPOP07258810|"20230730144046"|4|2|2|1|19|11|60158|33|3371|337102
JXPOP10017800|"20230701153440"|5|5|3|2|20|56|88863|33|3371|337103
JXEC66203062|"20230720161854"|5|4|3|2|5|35|41568|33|3371|337104
JXPOP28961941|"20230713020325"|4|2|2|1|14|60|81258|33|3371|337105
JXEC78508404|"20230721094810"|4|1|1||20|38|55803|33|3372|337201
JXPOP83987650|"20230708175527"|5|4|2|2|14|96|77003|33|3372|337202
JXFD23851659|"20230722172149"|2|1|2|1|17|34|29826|33|3372|337203
JXEC08859921|"20230703023104"|4|2|3|1|1|5|12744|33|3372|337204
JXPOP76798313|"20230702134536"|2|1|2|1|18|3|17286|33|3372|337205
JXFD03328466|"20230710152730"|1|3|1||15|31|39057|34|3471|347101
JXPOP54577762|"20230718021813"|4|3|1||19|39|49196|34|3471|347102
JXFD41579173|"20230715195003"|5|4|1||5|11|46044|34|3471|347103
JXPOP96944970|"20230704022105"|5|4|2|2|19|9|18911|34|3471|347104
JXEC69957834|"20230720064251"|4|2|3|1|11|94|72379|34|3471|347105
JXPOP28162036|"20230708090214"|3|4|1||2|59|82682|34|3475|347501
JXFD91293355|"20230702084153"|5|2|3|1|14|14|41199|34|3475|347502
JXFD03030450|"20230727192004"|5|5|1||13|86|91334|34|3475|347503
JXPOP63755061|"20230728031740"|5|4|1||14|33|44021|34|3475|347504
JXFD29366013|"20230731091907"|4|1|2|1|13|94|72363|34|3475|347505
JXPOP74163285|"20230705105457"|4|4|1||14|47|28543|36|3601|360101
JXFD91468785|"20230708125124"|3|4|3|1|12|3|17382|36|3601|360102
JXFD54039691|"20230715230058"|4|1|1||4|19|53054|36|3601|360103
JXEC51132365|"20230729090527"|4|5|3|1|9|9|17801|36|3601|360104
JXPOP51142527|"20230729215344"|4|4|2|2|12|63|89905|36|3601|360105
JXEC71465625|"20230731022639"|1|4|1||6|65|92877|36|3604|360401
JXPOP03551112|"20230721013608"|1|2|1||6|71|75384|36|3604|360402
JXFD70242764|"20230713015002"|4|5|2|1|1|20|50986|36|3604|360403
JXPOP76045272|"20230723220241"|2|2|3|1|5|32|26270|36|3604|360404
JXPOP14076137|"20230715053045"|1|2|1||9|64|70900|36|3604|360405
JXEC98120972|"20230702053947"|3|5|2|1|11|61|76307|36|3671|367101
JXPOP91617674|"20230722134722"|5|3|1||18|86|93500|36|3671|367102
JXFD18911058|"20230728133916"|1|1|3|1|18|64|84693|36|3671|367103
JXFD15801706|"20230723053643"|5|4|1||8|57|84161|36|3671|367104
JXFD00491440|"20230707140900"|2|5|2|2|5|14|50774|36|3671|367105
JXFD56958903|"20230716165817"|1|2|3|1|16|26|26126|36|3674|367401
JXPOP29253814|"20230728141916"|2|2|2|2|8|31|54607|36|3674|367402
JXFD23231530|"20230720134120"|1|1|3|2|18|27|39961|36|3674|367403
JXEC35661160|"20230721220513"|5|1|3|2|13|39|55620|36|3674|367404
JXEC22780097|"20230720162427"|3|5|2|2|2|10|25728|36|3674|367405
JXEC18910247|"20230730203553"|1|2|1||4|7|12684|36|3675|367501
JXEC41892737|"20230731070216"|5|3|3|1|1|16|41817|36|3675|367502
JXEC41486447|"20230728094531"|4|4|2|1|13|52|73470|36|3675|367503
JXEC34594329|"20230718133439"|2|5|3|2|5|1|19465|36|3675|367504
JXEC03555662|"20230714101556"|3|5|3|2|11|58|83811|36|3675|367505
JXPOP97918570|"20230710145413"|2|5|2|2|20|13|41734|36|3673|367301
JXFD26110518|"20230720195640"|4|3|2|2|12|95|76430|36|3673|367302
JXFD00833421|"20230706110552"|2|3|1||16|30|42398|36|3673|367303
JXEC67357486|"20230709021544"|1|3|2|1|13|58|73726|36|3673|367304
JXPOP31952136|"20230717110623"|2|3|1||6|99|71595|36|3673|367305
JXPOP01101453|"20230724080119"|4|2|1||4|10|15387|35|3571|357101
JXEC92124186|"20230728232904"|5|3|3|2|5|91|90544|35|3571|357102
JXFD68347330|"20230710164521"|5|5|3|1|12|100|73462|35|3571|357103
JXEC36567515|"20230704180721"|1|5|2|2|14|94|95272|35|3571|357104
JXEC80814491|"20230716212434"|2|1|2|1|12|49|43087|35|3571|357105
JXEC89805104|"20230716115851"|5|5|3|2|2|34|34759|32|3271|327101
JXFD37769542|"20230731054354"|5|4|2|1|4|94|87918|32|3271|327102
JXEC66324255|"20230708022633"|1|3|1||11|27|35709|32|3271|327103
JXPOP21251417|"20230712061540"|1|4|3|1|18|95|79356|32|3271|327104
JXEC99976226|"20230703184336"|3|1|1||18|53|70275|32|3271|327105
JXPOP88250141|"20230719141455"|5|5|1||7|70|86172|32|3236|323601
JXFD76386366|"20230725053812"|5|2|2|2|7|15|55146|32|3236|323602
JXEC57659761|"20230712145547"|1|1|3|2|5|76|89668|32|3236|323603
JXPOP69571689|"20230712170238"|5|4|3|1|19|79|77202|32|3236|323604
JXEC87290053|"20230705160127"|2|5|3|2|8|86|85867|32|3236|323605
JXFD65910110|"20230726193357"|3|3|1||5|93|96458|33|3371|337101
JXEC44902299|"20230723231638"|1|1|3|2|3|16|52459|33|3371|337102
JXFD74516060|"20230724134116"|4|2|1||15|4|17929|33|3371|337103
JXEC59072558|"20230709084359"|1|5|1||7|9|12559|33|3371|337104
JXFD36104023|"20230727090800"|4|5|2|1|7|93|83661|33|3371|337105
JXFD76828199|"20230723115133"|2|3|2|2|1|34|58324|33|3372|337201
JXEC09305556|"20230708004736"|4|2|3|1|15|41|50583|33|3372|337202
JXPOP31534987|"20230710041159"|3|2|2|2|7|88|75442|33|3372|337203
JXFD98275347|"20230702062632"|5|2|2|2|7|81|75385|33|3372|337204
JXEC12364422|"20230716082938"|1|3|3|1|2|74|71442|33|3372|337205
JXEC44582373|"20230704061831"|2|3|2|1|6|38|41553|34|3471|347101
JXFD83519637|"20230714053710"|3|2|3|2|9|93|84381|34|3471|347102
JXPOP54350891|"20230709121401"|2|3|2|1|16|92|96493|34|3471|347103
JXEC77345065|"20230714210013"|4|3|2|1|11|3|13984|34|3471|347104
JXEC06174522|"20230703095115"|5|3|3|2|6|38|35656|34|3471|347105
JXFD17992084|"20230731000759"|1|4|1||6|60|95762|34|3475|347501
JXPOP89702362|"20230703115019"|4|4|2|2|9|53|98245|34|3475|347502
JXFD63859780|"20230714072017"|1|5|2|2|2|99|80862|34|3475|347503
JXEC24367499|"20230725100656"|3|3|2|2|1|79|89852|34|3475|347504
JXPOP64124369|"20230717175154"|5|4|3|1|8|29|38698|34|3475|347505
JXPOP38722424|"20230721160632"|4|4|3|1|5|43|52159|36|3601|360101
JXFD66619623|"20230726003046"|1|1|3|1|5|73|79235|36|3601|360102
JXPOP76570561|"20230729172636"|3|5|3|2|12|72|84708|36|3601|360103
JXFD52761071|"20230701020620"|5|4|2|1|18|70|97175|36|3601|360104
JXEC47653300|"20230719024120"|4|3|1||5|16|39309|36|3601|360105
JXPOP26490923|"20230723063504"|5|3|3|2|8|53|80342|36|3604|360401
JXEC15692638|"20230702072743"|1|4|1||3|19|61876|36|3604|360402
JXFD96557538|"20230722030123"|2|5|1||1|11|65748|36|3604|360403
JXEC16672318|"20230709010734"|4|1|2|1|7|16|37842|36|3604|360404
JXFD72263718|"20230711081814"|5|1|2|2|20|51|73462|36|3604|360405
JXEC68559213|"20230709094207"|3|4|3|2|16|96|86318|36|3671|367101
JXEC97329154|"20230731030515"|4|5|2|2|16|38|36348|36|3671|367102
JXEC68238353|"20230723153936"|3|1|1||8|45|47537|36|3671|367103
JXPOP83294590|"20230728051748"|2|2|1||12|55|90835|36|3671|367104
JXEC56111266|"20230721222429"|2|2|1||7|44|56188|36|3671|367105
JXFD00738191|"20230719212226"|3|3|2|2|8|40|36527|36|3674|367401
JXEC80364297|"20230726080807"|2|2|3|2|16|93|92584|36|3674|367402
JXFD90560693|"20230720002925"|3|2|1||20|2|15582|36|3674|367403
JXFD64661295|"20230704215838"|3|4|3|1|1|62|80531|36|3674|367404
JXEC56276673|"20230705161922"|4|4|1||13|19|48144|36|3674|367405
JXFD01246210|"20230716032032"|5|3|2|1|11|80|75545|36|3675|367501
JXFD93988628|"20230728125814"|2|3|1||6|18|44730|36|3675|367502
JXEC77408492|"20230705061917"|5|4|3|2|13|64|96644|36|3675|367503
JXFD39715762|"20230718185041"|5|4|1||10|44|56711|36|3675|367504
JXEC93045546|"20230713040308"|3|4|2|2|12|98|96341|36|3675|367505
JXEC37746525|"20230722050431"|5|5|1||18|27|38750|36|3673|367301
JXPOP88223889|"20230726141925"|2|1|3|1|20|36|65139|36|3673|367302
JXPOP57345329|"20230705002330"|5|3|1||9|59|82283|36|3673|367303
JXEC44892850|"20230704022247"|5|4|3|1|5|86|78055|36|3673|367304
JXPOP97074874|"20230712152341"|3|5|1||3|98|91043|36|3673|367305
JXPOP67617807|"20230705133933"|3|4|2|2|1|5|14147|35|3571|357101
JXFD00250230|"20230706184012"|5|5|2|1|2|55|70378|35|3571|357102
JXEC06799743|"20230730235838"|1|2|2|1|1|3|15004|35|3571|357103
JXFD35821700|"20230728063257"|3|2|1||15|24|56661|35|3571|357104
JXEC46162588|"20230714085646"|5|4|1||16|79|75450|35|3571|357105
JXEC05158589|"20230720032000"|1|2|2|1|4|32|55267|32|3271|327101
JXFD38842344|"20230705204656"|4|3|1||4|51|92167|32|3271|327102
JXPOP05312393|"20230708011628"|2|3|2|2|18|47|59244|32|3271|327103
JXPOP83512352|"20230718120948"|1|5|3|1|12|97|84137|32|3271|327104
JXPOP76715606|"20230705154323"|2|1|2|1|3|14|56432|32|3271|327105
JXEC34036106|"20230717054916"|5|2|3|1|6|32|37430|32|3236|323601
JXFD60975675|"20230731141023"|3|4|1||7|52|73199|32|3236|323602
JXFD10649225|"20230710122448"|1|2|1||3|11|49551|32|3236|323603
JXEC62769849|"20230717192211"|5|5|2|2|16|11|54363|32|3236|323604
JXFD03297692|"20230729022143"|4|1|1||9|87|93451|32|3236|323605
JXPOP16744471|"20230725011155"|3|4|3|2|13|55|79178|33|3371|337101
JXEC74899259|"20230720203802"|5|3|3|1|10|15|42133|33|3371|337102
JXFD14657316|"20230727083800"|5|4|2|2|13|18|60299|33|3371|337103
JXPOP20033710|"20230709005127"|1|1|3|2|7|85|90373|33|3371|337104
JXEC38829949|"20230722123805"|4|2|3|1|6|37|26966|33|3371|337105
JXFD93355258|"20230725005413"|5|2|3|2|18|53|74270|33|3372|337201
JXPOP14590489|"20230709070357"|3|4|1||12|5|16928|33|3372|337202
JXFD76076617|"20230709111942"|5|1|1||16|90|99940|33|3372|337203
JXEC84239307|"20230703213900"|3|1|1||18|80|80375|33|3372|337204
JXPOP03412869|"20230703202405"|1|4|2|2|20|7|22363|33|3372|337205
JXPOP90027988|"20230704090340"|5|3|2|1|12|94|86375|34|3471|347101
JXEC66254063|"20230715220407"|3|1|3|1|2|2|13153|34|3471|347102
JXFD11579013|"20230711192920"|4|5|1||9|98|92040|34|3471|347103
JXFD40418786|"20230730212532"|4|5|2|1|14|99|90621|34|3471|347104
JXPOP45501442|"20230714073308"|1|5|3|2|3|94|90184|34|3471|347105
JXEC19779244|"20230705205928"|1|1|1||8|17|46086|34|3475|347501
JXFD95627737|"20230708204742"|1|2|3|1|18|6|18877|34|3475|347502
JXEC97600967|"20230703100149"|5|3|1||3|47|40867|34|3475|347503
JXEC47626053|"20230729074135"|3|3|2|2|17|31|40818|34|3475|347504
JXFD36232345|"20230720002402"|5|1|2|2|6|22|46205|34|3475|347505
JXPOP21222153|"20230710175858"|2|3|1||16|98|99388|36|3601|360101
JXFD50035990|"20230703060545"|4|2|3|2|8|88|92321|36|3601|360102
JXEC72133626|"20230712011415"|2|5|2|1|10|35|30813|36|3601|360103
JXEC59185749|"20230704010457"|2|3|2|1|16|93|90724|36|3601|360104
JXFD91236952|"20230702065633"|4|3|3|1|17|71|97990|36|3601|360105
JXPOP03807318|"20230709100340"|5|2|3|2|11|91|89670|36|3604|360401
JXPOP74901995|"20230721162502"|5|5|1||9|82|96204|36|3604|360402
JXEC14791595|"20230704095552"|3|5|1||5|65|93476|36|3604|360403
JXFD48154807|"20230711225232"|2|2|1||11|9|12554|36|3604|360404
JXFD00646124|"20230702004431"|2|3|1||18|73|75736|36|3604|360405
JXEC85541498|"20230718044732"|2|4|3|1|13|67|72651|36|3671|367101
JXPOP78040620|"20230729164954"|4|5|3|1|1|85|86273|36|3671|367102
JXPOP27836133|"20230718044437"|5|1|1||16|89|71901|36|3671|367103
JXEC69561147|"20230709042712"|1|5|1||2|90|82501|36|3671|367104
JXPOP22117055|"20230705092301"|5|4|3|1|2|37|51274|36|3671|367105
JXEC12197348|"20230723234312"|1|4|2|1|17|82|80179|36|3674|367401
JXEC52790898|"20230719091423"|2|4|3|1|2|15|54488|36|3674|367402
JXEC16536385|"20230713171549"|1|4|1||16|69|89469|36|3674|367403
JXPOP16799874|"20230729103831"|4|1|3|2|11|95|98020|36|3674|367404
JXEC15697137|"20230711092414"|2|4|1||19|9|15050|36|3674|367405
JXFD70727618|"20230705071330"|1|2|2|1|12|52|97439|36|3675|367501
JXPOP82456018|"20230720131613"|1|2|1||16|67|72966|36|3675|367502
JXPOP58975716|"20230711103817"|4|4|1||12|20|28777|36|3675|367503
JXFD24521212|"20230726121058"|4|1|1||3|73|79399|36|3675|367504
JXEC05625086|"20230724022019"|5|4|3|1|11|61|79136|36|3675|367505
JXPOP18945760|"20230714074419"|1|3|2|1|13|58|98262|36|3673|367301
JXPOP12061880|"20230713043333"|3|4|1||6|86|96573|36|3673|367302
JXEC01793900|"20230728104453"|4|2|1||16|14|52716|36|3673|367303
JXEC65687262|"20230722235142"|4|3|3|1|16|59|72410|36|3673|367304
JXPOP40913232|"20230709022556"|1|2|1||19|39|31357|36|3673|367305
JXEC18617328|"20230712110124"|3|4|3|1|11|17|35014|35|3571|357101
JXPOP38646639|"20230725084200"|5|1|3|2|19|76|96018|35|3571|357102
JXEC81400795|"20230704061001"|1|4|3|1|8|86|92377|35|3571|357103
JXPOP53832248|"20230702143356"|4|4|2|2|10|21|42921|35|3571|357104
JXEC13903255|"20230718134806"|5|3|1||16|7|12842|35|3571|357105
JXPOP29209889|"20230727183049"|3|1|2|1|1|93|89244|32|3271|327101
JXPOP68268960|"20230706023440"|2|5|3|1|8|83|84389|32|3271|327102
JXEC73188010|"20230723060405"|2|4|3|1|18|49|33503|32|3271|327103
JXEC43340113|"20230723194344"|5|5|2|1|1|68|97316|32|3271|327104
JXFD35022785|"20230721175327"|3|2|2|2|6|41|49547|32|3271|327105
JXEC40923275|"20230703025944"|5|3|3|2|13|75|92151|32|3236|323601
JXPOP04275344|"20230709091542"|1|4|2|1|7|42|39610|32|3236|323602
JXEC89754937|"20230731165206"|2|1|3|1|19|87|95297|32|3236|323603
JXPOP16855576|"20230731073357"|5|5|3|1|7|70|82375|32|3236|323604
JXEC69816199|"20230708014534"|2|3|1||13|67|80905|32|3236|323605
JXPOP94321988|"20230728121651"|5|2|2|1|8|77|80490|33|3371|337101
JXEC13644784|"20230730004412"|4|4|2|1|12|1|12406|33|3371|337102
JXPOP37934359|"20230729085728"|1|3|2|2|14|56|95431|33|3371|337103
JXPOP17986482|"20230727094258"|5|4|1||4|4|14794|33|3371|337104
JXFD68824579|"20230712121039"|2|1|3|1|11|69|91979|33|3371|337105
JXPOP00632955|"20230706170642"|2|1|2|1|11|11|32330|33|3372|337201
JXEC97680812|"20230728011550"|1|3|3|2|18|79|76111|33|3372|337202
JXEC71828878|"20230727213930"|2|5|1||16|24|30616|33|3372|337203
JXEC89727646|"20230702231127"|4|4|1||9|78|85887|33|3372|337204
JXEC98855404|"20230705221417"|3|1|1||5|45|33267|33|3372|337205
JXFD18201458|"20230711155003"|3|3|3|1|14|16|57316|34|3471|347101
JXEC66964225|"20230730130500"|3|1|2|1|17|23|42347|34|3471|347102
JXFD49005185|"20230704225118"|4|5|1||14|65|91407|34|3471|347103
JXFD55210561|"20230712070121"|1|3|2|2|5|94|79231|34|3471|347104
JXEC01656123|"20230721020039"|2|3|2|2|10|66|92959|34|3471|347105
JXFD11636434|"20230717230036"|1|4|2|2|5|47|41107|34|3475|347501
JXFD10825885|"20230711112710"|3|1|3|2|20|62|84481|34|3475|347502
JXPOP55257987|"20230712090933"|1|4|1||7|47|43205|34|3475|347503
JXEC29891846|"20230724025338"|1|1|1||20|2|15465|34|3475|347504
JXPOP19710615|"20230706202842"|4|4|2|2|13|90|89080|34|3475|347505
JXFD56132846|"20230713124609"|5|4|3|2|2|60|84219|36|3601|360101
JXFD62320089|"20230707132025"|1|1|1||2|14|51097|36|3601|360102
JXEC01604542|"20230728095716"|2|5|3|2|18|32|52526|36|3601|360103
JXFD51940497|"20230701200203"|3|4|1||9|93|91500|36|3601|360104
JXPOP89870278|"20230712200817"|1|1|2|2|18|34|62039|36|3601|360105
JXFD68354216|"20230727060216"|1|2|2|2|19|18|59110|36|3604|360401
JXFD19533275|"20230718105330"|5|3|1||5|10|10149|36|3604|360402
JXFD37824185|"20230725160000"|2|1|3|1|10|52|99488|36|3604|360403
JXPOP93370309|"20230724145648"|3|5|2|2|9|54|79283|36|3604|360404
JXFD14052624|"20230716081127"|3|5|3|1|6|22|37844|36|3604|360405
JXEC86253203|"20230715065407"|5|4|3|1|4|65|80883|36|3671|367101
JXPOP40657626|"20230725174231"|3|2|3|1|18|63|72877|36|3671|367102
JXFD14939409|"20230723161938"|4|4|1||20|58|72252|36|3671|367103
JXEC89761050|"20230711163111"|4|4|1||8|76|79371|36|3671|367104
JXPOP46456509|"20230726054121"|4|3|2|1|4|90|99191|36|3671|367105
JXFD99468450|"20230703202659"|4|3|3|2|4|76|75375|36|3674|367401
JXFD14740551|"20230701103039"|2|3|1||14|4|15528|36|3674|367402
JXFD08027492|"20230722065943"|2|2|1||15|87|72749|36|3674|367403
JXPOP77040204|"20230716072706"|5|4|3|2|15|28|39273|36|3674|367404
JXFD74289326|"20230709201643"|5|5|3|2|11|40|65713|36|3674|367405
JXFD88972239|"20230701042549"|2|5|1||16|39|42131|36|3675|367501
JXFD20504605|"20230703013424"|3|4|3|2|16|32|31287|36|3675|367502
JXEC91474050|"20230720151334"|4|4|1||18|9|22631|36|3675|367503
JXEC72463374|"20230708083953"|5|1|2|1|2|50|50469|36|3675|367504
JXEC29548688|"20230708104843"|5|5|1||8|34|39830|36|3675|367505
JXEC67088129|"20230702081223"|1|1|2|2|10|42|27086|36|3673|367301
JXFD20669265|"20230703145036"|1|3|2|1|15|27|52571|36|3673|367302
JXEC27776484|"20230717024938"|5|5|1||11|87|79807|36|3673|367303
JXFD59711243|"20230712170055"|2|1|3|1|1|46|58504|36|3673|367304
JXEC13928579|"20230701084519"|3|1|2|1|20|7|17076|36|3673|367305
JXEC78188934|"20230724013732"|4|3|2|1|17|44|33231|35|3571|357101
JXFD92104575|"20230722031235"|3|3|2|1|20|46|60704|35|3571|357102
JXPOP62270022|"20230719053743"|2|5|2|2|13|79|94263|35|3571|357103
JXEC95568801|"20230724165934"|3|3|1||16|45|26554|35|3571|357104
JXEC44987247|"20230709154154"|5|1|1||1|68|93136|35|3571|357105
JXPOP38447691|"20230709085911"|5|3|1||16|46|51055|32|3271|327101
JXEC85331663|"20230721154901"|5|3|3|2|20|33|33835|32|3271|327102
JXPOP48189953|"20230725211012"|2|3|1||15|53|77786|32|3271|327103
JXPOP38884847|"20230726040832"|1|4|1||8|68|75973|32|3271|327104
JXPOP76266351|"20230722232111"|2|3|3|1|14|20|52585|32|3271|327105
JXFD32539044|"20230716010639"|3|5|3|1|13|52|98831|32|3236|323601
JXPOP84398677|"20230708140424"|1|2|2|2|17|28|63392|32|3236|323602
JXFD62858797|"20230717221912"|2|2|2|2|3|62|85471|32|3236|323603
JXEC75090824|"20230713221436"|5|2|2|1|20|24|62343|32|3236|323604
JXPOP50844546|"20230703195712"|1|4|1||14|54|82379|32|3236|323605
JXPOP56767494|"20230712113919"|5|4|2|2|19|50|58188|33|3371|337101
JXEC52055414|"20230711135323"|2|5|1||6|19|37092|33|3371|337102
JXEC09811344|"20230722061645"|3|3|1||19|87|87712|33|3371|337103
JXEC99803433|"20230716184923"|2|5|1||9|23|28464|33|3371|337104
JXEC73928721|"20230717224509"|3|2|3|2|10|28|40514|33|3371|337105
JXPOP95171192|"20230716201035"|1|4|2|2|16|77|74309|33|3372|337201
JXFD99025387|"20230722233603"|3|4|2|2|14|68|84335|33|3372|337202
JXPOP51156448|"20230718005938"|1|3|3|1|4|43|50032|33|3372|337203
JXPOP49861022|"20230707195606"|2|2|3|1|4|19|44489|33|3372|337204
JXEC58300664|"20230718133303"|4|2|3|2|8|100|89087|33|3372|337205
JXPOP02936623|"20230729094112"|2|4|1||19|18|38236|34|3471|347101
JXFD05360330|"20230711055018"|1|2|3|2|11|38|26075|34|3471|347102
JXFD49266457|"20230716011228"|5|3|1||15|42|43460|34|3471|347103
JXFD82826782|"20230707170438"|1|3|1||2|6|10466|34|3471|347104
JXPOP54039944|"20230714052740"|3|3|2|1|16|57|86667|34|3471|347105
JXPOP39279927|"20230726021107"|1|4|1||2|19|52046|34|3475|347501
JXPOP83552769|"20230707131309"|4|5|2|2|5|44|61522|34|3475|347502
JXFD46873580|"20230726161315"|5|5|1||12|93|92472|34|3475|347503
JXFD31450398|"20230724171344"|2|2|1||8|88|95119|34|3475|347504
JXPOP54487872|"20230711000724"|3|3|2|1|16|7|25080|34|3475|347505
JXFD57418677|"20230722121957"|1|5|3|2|11|50|58667|36|3601|360101
JXFD53574527|"20230720222317"|2|1|1||8|4|22264|36|3601|360102
JXFD65571016|"20230731094820"|4|3|1||9|77|97019|36|3601|360103
JXPOP16378841|"20230726080839"|3|4|3|2|4|23|53898|36|3601|360104
JXEC62827385|"20230717233110"|4|1|2|2|4|15|49051|36|3601|360105
JXEC67383886|"20230702082023"|4|5|1||6|33|48770|36|3604|360401
JXEC62785162|"20230708190733"|5|2|1||8|70|72601|36|3604|360402
JXEC68370397|"20230728063314"|1|2|3|1|14|18|36494|36|3604|360403
JXPOP13306193|"20230715142908"|1|1|1||7|39|49712|36|3604|360404
JXFD02085377|"20230721145812"|2|2|1||7|58|98119|36|3604|360405
JXPOP94669778|"20230705215015"|4|1|3|2|5|19|44297|36|3671|367101
JXEC64885850|"20230715071646"|1|1|2|1|13|10|10135|36|3671|367102
JXPOP45746510|"20230713212031"|5|3|3|2|12|32|48920|36|3671|367103
JXPOP80059935|"20230727022203"|1|1|3|2|17|68|90985|36|3671|367104
JXEC78152584|"20230716153924"|5|3|3|2|7|21|64265|36|3671|367105
JXFD36194376|"20230702012750"|1|4|1||2|98|80317|36|3674|367401
